method,cap_mode,input_id,attack_index,generation,diversity
random,query,4,2,66,14.331742286682129
random,query,4,2,67,14.362926483154297
random,query,4,2,68,14.3895263671875
random,query,4,2,69,14.392049789428711
random,query,4,2,70,14.400195121765137
random,query,4,2,71,14.248562812805176
random,query,4,2,72,14.385522842407227
random,query,4,2,73,14.355279922485352
random,query,4,2,74,14.262432098388672
random,query,4,2,75,14.209832191467285
random,query,4,2,76,14.401139259338379
random,query,4,2,77,14.369006156921387
random,query,4,2,78,14.290119171142578
random,query,4,2,79,14.357787132263184
random,query,4,2,80,14.43462085723877
random,query,4,2,81,14.39690113067627
random,query,4,2,82,14.367637634277344
random,query,4,2,83,14.290562629699707
random,query,4,2,84,14.344620704650879
random,query,4,2,85,14.385833740234375
random,query,4,2,86,14.365354537963867
random,query,4,2,87,14.258869171142578
random,query,4,2,88,14.404081344604492
random,query,4,2,89,14.323144912719727
random,query,4,2,90,14.325176239013672
random,query,4,2,91,14.337309837341309
random,query,4,2,92,14.454188346862793
random,query,4,2,93,14.26315975189209
random,query,4,2,94,14.294300079345703
random,query,4,2,95,14.397704124450684
random,query,4,2,96,14.278326034545898
random,query,4,2,97,14.337600708007812
random,query,4,2,98,14.275256156921387
random,query,4,2,99,14.225079536437988
random,query,4,2,100,14.314850807189941
random,query,4,2,101,14.418905258178711
random,query,4,2,102,14.342308044433594
random,query,4,2,103,14.311084747314453
random,query,4,2,104,14.315178871154785
random,query,4,2,105,14.29941177368164
random,query,4,2,106,14.452457427978516
random,query,4,2,107,14.36257266998291
random,query,4,2,108,14.408824920654297
random,query,4,2,109,14.394364356994629
random,query,4,2,110,14.19441032409668
random,query,4,2,111,14.33168888092041
random,query,4,2,112,14.234627723693848
random,query,4,2,113,14.308732986450195
random,query,4,2,114,14.323029518127441
random,query,4,2,115,14.270781517028809
random,query,4,2,116,14.221107482910156
random,query,4,2,117,14.371549606323242
random,query,4,2,118,14.353164672851562
random,query,4,2,119,14.432167053222656
random,query,4,2,120,14.287458419799805
random,query,4,2,121,14.341559410095215
random,query,4,2,122,14.276630401611328
random,query,4,2,123,14.37704849243164
random,query,4,2,124,14.43253231048584
random,query,4,2,125,14.348134994506836
random,query,4,2,126,14.287492752075195
random,query,4,2,127,14.351173400878906
random,query,4,2,128,14.362071990966797
random,query,4,2,129,14.441280364990234
random,query,4,2,130,14.211860656738281
random,query,4,2,131,14.378643035888672
random,query,4,2,132,14.30427074432373
random,query,4,2,133,14.312612533569336
random,query,4,2,134,14.28173542022705
random,query,4,2,135,14.379101753234863
random,query,4,2,136,14.377626419067383
random,query,4,2,137,14.37606143951416
random,query,4,2,138,14.409497261047363
random,query,4,2,139,14.306221008300781
random,query,4,2,140,14.47788143157959
random,query,4,2,141,14.427484512329102
random,query,4,2,142,14.301331520080566
random,query,4,2,143,14.363544464111328
random,query,4,2,144,14.350311279296875
random,query,4,2,145,14.26070785522461
random,query,4,2,146,14.504240036010742
random,query,4,2,147,14.268230438232422
random,query,4,2,148,14.412702560424805
random,query,4,2,149,14.303394317626953
random,query,4,2,150,14.321348190307617
random,query,4,2,151,14.342425346374512
random,query,4,2,152,14.302151679992676
random,query,4,2,153,14.319021224975586
random,query,4,2,154,14.249078750610352
random,query,4,2,155,14.352657318115234
random,query,4,2,156,14.311176300048828
random,query,4,2,157,14.4452486038208
random,query,4,2,158,14.41321086883545
random,query,4,2,159,14.32957935333252
random,query,4,2,160,14.424166679382324
random,query,4,2,161,14.375121116638184
random,query,4,2,162,14.295207023620605
random,query,4,2,163,14.343501091003418
random,query,4,2,164,14.21093463897705
random,query,4,2,165,14.36171817779541
random,query,4,2,166,14.344751358032227
random,query,4,2,167,14.31738567352295
random,query,4,2,168,14.32041072845459
random,query,4,2,169,14.461987495422363
random,query,4,2,170,14.403833389282227
random,query,4,2,171,14.286008834838867
random,query,4,2,172,14.2998628616333
random,query,4,2,173,14.383719444274902
random,query,4,2,174,14.469697952270508
random,query,4,2,175,14.355691909790039
random,query,4,2,176,14.303145408630371
random,query,4,2,177,14.353270530700684
random,query,4,2,178,14.41147518157959
random,query,4,2,179,14.435067176818848
random,query,4,2,180,14.475435256958008
random,query,4,2,181,14.335125923156738
random,query,4,2,182,14.228480339050293
random,query,4,2,183,14.327667236328125
random,query,4,2,184,14.32061767578125
random,query,4,2,185,14.402503967285156
random,query,4,2,186,14.29518985748291
random,query,4,2,187,14.342568397521973
random,query,4,2,188,14.21534252166748
random,query,4,2,189,14.241907119750977
random,query,4,2,190,14.234670639038086
random,query,4,2,191,14.425621032714844
random,query,4,2,192,14.315400123596191
random,query,4,2,193,14.39958667755127
random,query,4,2,194,14.298896789550781
random,query,4,2,195,14.333853721618652
random,query,4,2,196,14.361145973205566
random,query,4,2,197,14.290938377380371
random,query,4,2,198,14.351070404052734
random,query,4,2,199,14.35755729675293
random,query,4,2,200,14.363965034484863
random,query,4,3,1,14.417021751403809
random,query,4,3,2,14.417021751403809
random,query,4,3,3,14.327813148498535
random,query,4,3,4,14.32137393951416
random,query,4,3,5,14.38529109954834
random,query,4,3,6,14.245489120483398
random,query,4,3,7,14.253825187683105
random,query,4,3,8,14.301579475402832
random,query,4,3,9,14.46061897277832
random,query,4,3,10,14.287426948547363
random,query,4,3,11,14.306337356567383
random,query,4,3,12,14.291542053222656
random,query,4,3,13,14.450071334838867
random,query,4,3,14,14.298880577087402
random,query,4,3,15,14.485957145690918
random,query,4,3,16,14.303723335266113
random,query,4,3,17,14.366588592529297
random,query,4,3,18,14.346026420593262
random,query,4,3,19,14.390840530395508
random,query,4,3,20,14.275763511657715
random,query,4,3,21,14.326410293579102
random,query,4,3,22,14.331603050231934
random,query,4,3,23,14.284567832946777
random,query,4,3,24,14.455597877502441
random,query,4,3,25,14.256826400756836
random,query,4,3,26,14.447397232055664
random,query,4,3,27,14.278210639953613
random,query,4,3,28,14.372594833374023
random,query,4,3,29,14.331707954406738
random,query,4,3,30,14.402215003967285
random,query,4,3,31,14.38180160522461
random,query,4,3,32,14.269211769104004
random,query,4,3,33,14.296188354492188
random,query,4,3,34,14.33436107635498
random,query,4,3,35,14.29270076751709
random,query,4,3,36,14.356486320495605
random,query,4,3,37,14.333697319030762
random,query,4,3,38,14.403096199035645
random,query,4,3,39,14.314075469970703
random,query,4,3,40,14.378255844116211
random,query,4,3,41,14.353731155395508
random,query,4,3,42,14.392369270324707
random,query,4,3,43,14.317811965942383
random,query,4,3,44,14.303236961364746
random,query,4,3,45,14.393904685974121
random,query,4,3,46,14.371975898742676
random,query,4,3,47,14.425468444824219
random,query,4,3,48,14.3495512008667
random,query,4,3,49,14.271676063537598
random,query,4,3,50,14.409626007080078
random,query,4,3,51,14.270318984985352
random,query,4,3,52,14.360496520996094
random,query,4,3,53,14.346681594848633
random,query,4,3,54,14.392518997192383
random,query,4,3,55,14.360844612121582
random,query,4,3,56,14.325191497802734
random,query,4,3,57,14.368833541870117
random,query,4,3,58,14.296673774719238
random,query,4,3,59,14.364384651184082
random,query,4,3,60,14.273292541503906
random,query,4,3,61,14.262929916381836
random,query,4,3,62,14.3580322265625
random,query,4,3,63,14.398835182189941
random,query,4,3,64,14.345328330993652
random,query,4,3,65,14.408757209777832
random,query,4,3,66,14.43037223815918
random,query,4,3,67,14.480443954467773
random,query,4,3,68,14.320609092712402
random,query,4,3,69,14.30217170715332
random,query,4,3,70,14.372178077697754
random,query,4,3,71,14.443748474121094
random,query,4,3,72,14.259869575500488
random,query,4,3,73,14.406475067138672
random,query,4,3,74,14.234756469726562
random,query,4,3,75,14.331208229064941
random,query,4,3,76,14.344501495361328
random,query,4,3,77,14.379676818847656
random,query,4,3,78,14.262292861938477
random,query,4,3,79,14.260302543640137
random,query,4,3,80,14.313624382019043
random,query,4,3,81,14.415618896484375
random,query,4,3,82,14.24384880065918
random,query,4,3,83,14.328409194946289
random,query,4,3,84,14.448568344116211
random,query,4,3,85,14.436546325683594
random,query,4,3,86,14.399051666259766
random,query,4,3,87,14.29163646697998
random,query,4,3,88,14.37322998046875
random,query,4,3,89,14.32094669342041
random,query,4,3,90,14.327200889587402
random,query,4,3,91,14.411771774291992
random,query,4,3,92,14.241785049438477
random,query,4,3,93,14.413941383361816
random,query,4,3,94,14.352171897888184
random,query,4,3,95,14.41993522644043
random,query,4,3,96,14.277243614196777
random,query,4,3,97,14.309948921203613
random,query,4,3,98,14.328679084777832
random,query,4,3,99,14.261909484863281
random,query,4,3,100,14.409732818603516
random,query,4,3,101,14.350184440612793
random,query,4,3,102,14.294916152954102
random,query,4,3,103,14.317036628723145
random,query,4,3,104,14.273947715759277
random,query,4,3,105,14.37700366973877
random,query,4,3,106,14.24290943145752
random,query,4,3,107,14.344637870788574
random,query,4,3,108,14.314360618591309
random,query,4,3,109,14.179268836975098
random,query,4,3,110,14.432348251342773
random,query,4,3,111,14.415404319763184
random,query,4,3,112,14.329387664794922
random,query,4,3,113,14.272607803344727
random,query,4,3,114,14.368648529052734
random,query,4,3,115,14.37968921661377
random,query,4,3,116,14.306848526000977
random,query,4,3,117,14.322942733764648
random,query,4,3,118,14.47044849395752
random,query,4,3,119,14.440327644348145
random,query,4,3,120,14.409191131591797
random,query,4,3,121,14.234419822692871
random,query,4,3,122,14.357979774475098
random,query,4,3,123,14.334909439086914
random,query,4,3,124,14.29254150390625
random,query,4,3,125,14.374625205993652
random,query,4,3,126,14.337190628051758
random,query,4,3,127,14.331514358520508
random,query,4,3,128,14.33372974395752
random,query,4,3,129,14.354990005493164
random,query,4,3,130,14.42192554473877
random,query,4,3,131,14.253323554992676
random,query,4,3,132,14.197693824768066
random,query,4,3,133,14.405293464660645
random,query,4,3,134,14.315160751342773
random,query,4,3,135,14.282090187072754
random,query,4,3,136,14.283109664916992
random,query,4,3,137,14.40664005279541
random,query,4,3,138,14.324945449829102
random,query,4,3,139,14.297220230102539
random,query,4,3,140,14.376163482666016
random,query,4,3,141,14.365726470947266
random,query,4,3,142,14.390277862548828
random,query,4,3,143,14.28375244140625
random,query,4,3,144,14.384275436401367
random,query,4,3,145,14.515889167785645
random,query,4,3,146,14.375946044921875
random,query,4,3,147,14.30522632598877
random,query,4,3,148,14.33648681640625
random,query,4,3,149,14.275278091430664
random,query,4,3,150,14.328206062316895
random,query,4,3,151,14.373818397521973
random,query,4,3,152,14.287554740905762
random,query,4,3,153,14.385345458984375
random,query,4,3,154,14.33754825592041
random,query,4,3,155,14.444196701049805
random,query,4,3,156,14.254204750061035
random,query,4,3,157,14.388774871826172
random,query,4,3,158,14.346561431884766
random,query,4,3,159,14.33667278289795
random,query,4,3,160,14.333467483520508
random,query,4,3,161,14.437784194946289
random,query,4,3,162,14.244304656982422
random,query,4,3,163,14.239173889160156
random,query,4,3,164,14.448256492614746
random,query,4,3,165,14.49989128112793
random,query,4,3,166,14.368596076965332
random,query,4,3,167,14.347360610961914
random,query,4,3,168,14.225733757019043
random,query,4,3,169,14.341435432434082
random,query,4,3,170,14.441637992858887
random,query,4,3,171,14.3735990524292
random,query,4,3,172,14.25946044921875
random,query,4,3,173,14.285573959350586
random,query,4,3,174,14.332523345947266
random,query,4,3,175,14.271636009216309
random,query,4,3,176,14.327654838562012
random,query,4,3,177,14.387208938598633
random,query,4,3,178,14.267653465270996
random,query,4,3,179,14.268366813659668
random,query,4,3,180,14.35238265991211
random,query,4,3,181,14.395218849182129
random,query,4,3,182,14.34792423248291
random,query,4,3,183,14.297525405883789
random,query,4,3,184,14.285717964172363
random,query,4,3,185,14.250304222106934
random,query,4,3,186,14.377118110656738
random,query,4,3,187,14.299763679504395
random,query,4,3,188,14.324729919433594
random,query,4,3,189,14.32922649383545
random,query,4,3,190,14.34503173828125
random,query,4,3,191,14.320242881774902
random,query,4,3,192,14.341607093811035
random,query,4,3,193,14.390240669250488
random,query,4,3,194,14.453843116760254
random,query,4,3,195,14.410923957824707
random,query,4,3,196,14.31893253326416
random,query,4,3,197,14.327545166015625
random,query,4,3,198,14.237863540649414
random,query,4,3,199,14.29867172241211
random,query,4,3,200,14.235488891601562
random,query,4,4,1,14.31009292602539
random,query,4,4,2,14.31009292602539
random,query,4,4,3,14.39094352722168
random,query,4,4,4,14.292433738708496
random,query,4,4,5,14.241068840026855
random,query,4,4,6,14.36963939666748
random,query,4,4,7,14.352128028869629
random,query,4,4,8,14.340827941894531
random,query,4,4,9,14.278108596801758
random,query,4,4,10,14.305689811706543
random,query,4,4,11,14.266283988952637
random,query,4,4,12,14.366486549377441
random,query,4,4,13,14.384906768798828
random,query,4,4,14,14.425881385803223
random,query,4,4,15,14.336441040039062
random,query,4,4,16,14.345158576965332
random,query,4,4,17,14.31906795501709
random,query,4,4,18,14.446975708007812
random,query,4,4,19,14.369954109191895
random,query,4,4,20,14.352171897888184
random,query,4,4,21,14.35074520111084
random,query,4,4,22,14.41812515258789
random,query,4,4,23,14.26499080657959
random,query,4,4,24,14.407113075256348
random,query,4,4,25,14.294507026672363
random,query,4,4,26,14.317439079284668
random,query,4,4,27,14.401687622070312
random,query,4,4,28,14.45958423614502
random,query,4,4,29,14.32125473022461
random,query,4,4,30,14.274864196777344
random,query,4,4,31,14.3162202835083
random,query,4,4,32,14.38151741027832
random,query,4,4,33,14.285731315612793
random,query,4,4,34,14.411067962646484
random,query,4,4,35,14.197559356689453
random,query,4,4,36,14.249635696411133
random,query,4,4,37,14.360472679138184
random,query,4,4,38,14.320642471313477
random,query,4,4,39,14.182439804077148
random,query,4,4,40,14.282814025878906
random,query,4,4,41,14.284647941589355
random,query,4,4,42,14.274408340454102
random,query,4,4,43,14.335148811340332
random,query,4,4,44,14.435776710510254
random,query,4,4,45,14.313448905944824
random,query,4,4,46,14.350533485412598
random,query,4,4,47,14.302699089050293
random,query,4,4,48,14.325141906738281
random,query,4,4,49,14.299569129943848
random,query,4,4,50,14.314325332641602
random,query,4,4,51,14.403067588806152
random,query,4,4,52,14.332487106323242
random,query,4,4,53,14.3776273727417
random,query,4,4,54,14.364825248718262
random,query,4,4,55,14.263558387756348
random,query,4,4,56,14.284819602966309
random,query,4,4,57,14.392376899719238
random,query,4,4,58,14.311538696289062
random,query,4,4,59,14.37129020690918
random,query,4,4,60,14.41671371459961
random,query,4,4,61,14.357691764831543
random,query,4,4,62,14.341174125671387
random,query,4,4,63,14.388876914978027
random,query,4,4,64,14.382577896118164
random,query,4,4,65,14.37876033782959
random,query,4,4,66,14.33875846862793
random,query,4,4,67,14.407928466796875
random,query,4,4,68,14.420945167541504
random,query,4,4,69,14.34200668334961
random,query,4,4,70,14.25697135925293
random,query,4,4,71,14.319965362548828
random,query,4,4,72,14.317752838134766
random,query,4,4,73,14.412565231323242
random,query,4,4,74,14.386984825134277
random,query,4,4,75,14.355899810791016
random,query,4,4,76,14.312777519226074
random,query,4,4,77,14.398320198059082
random,query,4,4,78,14.268821716308594
random,query,4,4,79,14.364669799804688
random,query,4,4,80,14.335590362548828
random,query,4,4,81,14.271921157836914
random,query,4,4,82,14.28770637512207
random,query,4,4,83,14.365238189697266
random,query,4,4,84,14.382673263549805
random,query,4,4,85,14.358184814453125
random,query,4,4,86,14.215150833129883
random,query,4,4,87,14.314803123474121
random,query,4,4,88,14.353677749633789
random,query,4,4,89,14.399134635925293
random,query,4,4,90,14.478248596191406
random,query,4,4,91,14.31810474395752
random,query,4,4,92,14.334776878356934
random,query,4,4,93,14.358160018920898
random,query,4,4,94,14.338968276977539
random,query,4,4,95,14.355072021484375
random,query,4,4,96,14.343008041381836
random,query,4,4,97,14.424163818359375
