dynamic_acc,final_acc,mean_exit,threshold_exit1,threshold_exit2,threshold_exit3,threshold_exit4,exit1_rate,exit2_rate,exit3_rate,exit4_rate,exit5_rate,scale,offset
0.890500009059906,0.890500009059906,3.8359999656677246,0.5,0.8876399922370911,0.99,0.99,0.07900000363588333,0.20350000262260437,0.04699999839067459,0.14350000023841858,0.5270000100135803,1.0,0.0
0.890500009059906,0.890500009059906,3.871000051498413,0.51,0.8976399922370911,0.99,0.99,0.07150000333786011,0.19750000536441803,0.05050000175833702,0.14949999749660492,0.531000018119812,1.0,0.01
0.890500009059906,0.890500009059906,3.9030001163482666,0.52,0.9076399922370911,0.99,0.99,0.06700000166893005,0.18700000643730164,0.057500001043081284,0.15299999713897705,0.5354999899864197,1.0,0.02
0.890500009059906,0.890500009059906,3.936500072479248,0.53,0.9176399922370911,0.99,0.99,0.057500001043081284,0.1809999942779541,0.06700000166893005,0.15649999678134918,0.5379999876022339,1.0,0.03
0.890500009059906,0.890500009059906,3.552500009536743,0.5,0.8598309920430183,0.9647499999999998,0.9647499999999998,0.07900000363588333,0.23399999737739563,0.12200000137090683,0.18549999594688416,0.37950000166893005,1.025,-0.05
0.890500009059906,0.890500009059906,3.6384999752044678,0.5,0.8698309920430183,0.9747499999999998,0.9747499999999998,0.07900000363588333,0.22349999845027924,0.09749999642372131,0.18000000715255737,0.41999998688697815,1.025,-0.04
0.890500009059906,0.890500009059906,3.754499912261963,0.5,0.8798309920430183,0.9847499999999998,0.9847499999999998,0.07900000363588333,0.210999995470047,0.06199999898672104,0.17249999940395355,0.4754999876022339,1.025,-0.03
0.8899999856948853,0.890500009059906,3.8415000438690186,0.5,0.8898309920430183,0.99,0.99,0.07900000363588333,0.20149999856948853,0.04699999839067459,0.14399999380111694,0.5285000205039978,1.025,-0.02
0.8899999856948853,0.890500009059906,3.867500066757202,0.5025,0.8998309920430183,0.99,0.99,0.07800000160932541,0.1889999955892563,0.05249999836087227,0.148499995470047,0.5320000052452087,1.025,-0.01
0.890500009059906,0.890500009059906,3.9040000438690186,0.5125,0.9098309920430183,0.99,0.99,0.07100000232458115,0.18050000071525574,0.05849999934434891,0.1535000056028366,0.5364999771118164,1.025,0.0
0.890500009059906,0.890500009059906,3.934000015258789,0.5225,0.9198309920430183,0.99,0.99,0.06400000303983688,0.17149999737739563,0.06949999928474426,0.15649999678134918,0.5385000109672546,1.025,0.01
0.890500009059906,0.890500009059906,3.9714999198913574,0.5325,0.9298309920430183,0.99,0.99,0.054499998688697815,0.16249999403953552,0.08250000327825546,0.15800000727176666,0.5425000190734863,1.025,0.02
0.890500009059906,0.890500009059906,4.002500057220459,0.5425,0.9398309920430183,0.99,0.99,0.04699999839067459,0.15299999713897705,0.09399999678134918,0.16249999403953552,0.5435000061988831,1.025,0.03
0.890500009059906,0.890500009059906,3.819000005722046,0.5,0.8820219918489457,0.9895,0.9895,0.07900000363588333,0.20900000631809235,0.04800000041723251,0.1420000046491623,0.5220000147819519,1.05,-0.05
0.8899999856948853,0.890500009059906,3.8469998836517334,0.5,0.8920219918489457,0.99,0.99,0.07900000363588333,0.19850000739097595,0.04800000041723251,0.14550000429153442,0.5289999842643738,1.05,-0.04
0.8899999856948853,0.890500009059906,3.870500087738037,0.5,0.9020219918489457,0.99,0.99,0.07900000363588333,0.1860000044107437,0.05299999937415123,0.14949999749660492,0.5325000286102295,1.05,-0.03
0.890500009059906,0.890500009059906,3.8989999294281006,0.505,0.9120219918489457,0.99,0.99,0.07649999856948853,0.17399999499320984,0.060499999672174454,0.15199999511241913,0.5370000004768372,1.05,-0.02
0.890500009059906,0.890500009059906,3.93149995803833,0.515,0.9220219918489457,0.99,0.99,0.07000000029802322,0.16349999606609344,0.07100000232458115,0.15600000321865082,0.5394999980926514,1.05,-0.01
0.890500009059906,0.890500009059906,3.9725000858306885,0.525,0.9320219918489457,0.99,0.99,0.061000000685453415,0.15150000154972076,0.08500000089406967,0.1589999943971634,0.5435000061988831,1.05,0.0
0.890500009059906,0.890500009059906,4.007999897003174,0.535,0.9420219918489458,0.99,0.99,0.052000001072883606,0.1404999941587448,0.09950000047683716,0.16349999606609344,0.5444999933242798,1.05,0.01
0.890500009059906,0.890500009059906,4.039000034332275,0.545,0.9520219918489458,0.99,0.99,0.04600000008940697,0.1264999955892563,0.11599999666213989,0.1655000001192093,0.5460000038146973,1.05,0.02
0.890500009059906,0.890500009059906,4.076499938964844,0.555,0.9620219918489458,0.99,0.99,0.039000000804662704,0.10899999737739563,0.13600000739097595,0.16850000619888306,0.5475000143051147,1.05,0.03
0.8899999856948853,0.890500009059906,3.875499963760376,0.5,0.9042129916548729,0.99,0.99,0.07900000363588333,0.18299999833106995,0.054999999701976776,0.14949999749660492,0.5335000157356262,1.075,-0.05
0.8899999856948853,0.890500009059906,3.9010000228881836,0.5,0.9142129916548729,0.99,0.99,0.07900000363588333,0.16750000417232513,0.06400000303983688,0.1525000035762787,0.5370000004768372,1.075,-0.04
0.890500009059906,0.890500009059906,3.930999994277954,0.5075,0.9242129916548729,0.99,0.99,0.07400000095367432,0.1574999988079071,0.07249999791383743,0.15549999475479126,0.5404999852180481,1.075,-0.03
0.890500009059906,0.890500009059906,3.9670000076293945,0.5175,0.9342129916548729,0.99,0.99,0.06800000369548798,0.1420000046491623,0.08799999952316284,0.1589999943971634,0.5429999828338623,1.075,-0.02
0.890500009059906,0.890500009059906,4.004000186920166,0.5275,0.9442129916548729,0.99,0.99,0.060499999672174454,0.1289999932050705,0.1014999970793724,0.164000004529953,0.5450000166893005,1.075,-0.01
0.890500009059906,0.890500009059906,4.040500164031982,0.5375,0.9542129916548729,0.99,0.99,0.05050000175833702,0.11749999970197678,0.11900000274181366,0.16699999570846558,0.5460000038146973,1.075,0.0
0.890500009059906,0.890500009059906,4.077499866485596,0.5475,0.964212991654873,0.99,0.99,0.042500000447034836,0.10100000351667404,0.1404999941587448,0.16850000619888306,0.5475000143051147,1.075,0.01
