method,cap_mode,input_id,attack_index,generation,diversity
genetic,query,4,1,52,13.048165321350098
genetic,query,4,1,53,12.944252014160156
genetic,query,4,1,54,13.018678665161133
genetic,query,4,1,55,12.98440170288086
genetic,query,4,1,56,13.294960975646973
genetic,query,4,1,57,13.193086624145508
genetic,query,4,1,58,13.175469398498535
genetic,query,4,1,59,13.355720520019531
genetic,query,4,1,60,13.139771461486816
genetic,query,4,1,61,13.011738777160645
genetic,query,4,1,62,12.982745170593262
genetic,query,4,1,63,12.781237602233887
genetic,query,4,1,64,12.771918296813965
genetic,query,4,1,65,12.812274932861328
genetic,query,4,1,66,12.645183563232422
genetic,query,4,1,67,12.808537483215332
genetic,query,4,1,68,12.827061653137207
genetic,query,4,1,69,12.960542678833008
genetic,query,4,1,70,12.815475463867188
genetic,query,4,1,71,12.996879577636719
genetic,query,4,1,72,12.613225936889648
genetic,query,4,1,73,12.538948059082031
genetic,query,4,1,74,12.556818008422852
genetic,query,4,1,75,12.528573989868164
genetic,query,4,1,76,12.557849884033203
genetic,query,4,1,77,12.500565528869629
genetic,query,4,1,78,12.577140808105469
genetic,query,4,1,79,12.845521926879883
genetic,query,4,1,80,12.457616806030273
genetic,query,4,1,81,12.435335159301758
genetic,query,4,1,82,12.723916053771973
genetic,query,4,1,83,12.214367866516113
genetic,query,4,1,84,12.405659675598145
genetic,query,4,1,85,12.022444725036621
genetic,query,4,1,86,11.900163650512695
genetic,query,4,1,87,12.15148639678955
genetic,query,4,1,88,12.141864776611328
genetic,query,4,1,89,11.641839981079102
genetic,query,4,1,90,11.710808753967285
genetic,query,4,1,91,11.84586238861084
genetic,query,4,1,92,11.659320831298828
genetic,query,4,1,93,11.844908714294434
genetic,query,4,1,94,12.004055976867676
genetic,query,4,1,95,12.050053596496582
genetic,query,4,1,96,12.102314949035645
genetic,query,4,1,97,11.999554634094238
genetic,query,4,1,98,11.97750473022461
genetic,query,4,1,99,11.864917755126953
genetic,query,4,1,100,11.939834594726562
genetic,query,4,1,101,12.088997840881348
genetic,query,4,1,102,11.858040809631348
genetic,query,4,1,103,11.851906776428223
genetic,query,4,1,104,12.03504467010498
genetic,query,4,1,105,12.06307315826416
genetic,query,4,1,106,12.151530265808105
genetic,query,4,1,107,12.17232608795166
genetic,query,4,1,108,12.230446815490723
genetic,query,4,1,109,12.204961776733398
genetic,query,4,1,110,12.012081146240234
genetic,query,4,1,111,12.060296058654785
genetic,query,4,1,112,12.2359037399292
genetic,query,4,1,113,12.255141258239746
genetic,query,4,1,114,12.221635818481445
genetic,query,4,1,115,12.416742324829102
