method,cap_mode,input_id,attack_index,generation,diversity
apso,query,4,1,132,1.9845668077468872
apso,query,4,1,133,1.9237794876098633
apso,query,4,1,134,1.9550508260726929
apso,query,4,1,135,1.9510420560836792
apso,query,4,1,136,1.8474373817443848
apso,query,4,1,137,1.7876064777374268
apso,query,4,1,138,1.6996251344680786
apso,query,4,1,139,1.6130627393722534
apso,query,4,1,140,1.574897050857544
apso,query,4,1,141,1.5551517009735107
apso,query,4,1,142,1.7709376811981201
apso,query,4,1,143,1.7328799962997437
apso,query,4,1,144,1.7264117002487183
apso,query,4,1,145,1.6887128353118896
apso,query,4,1,146,1.7088415622711182
apso,query,4,1,147,1.655759334564209
apso,query,4,1,148,1.6416845321655273
apso,query,4,1,149,1.787335991859436
apso,query,4,1,150,1.8018420934677124
apso,query,4,1,151,1.7047092914581299
apso,query,4,1,152,1.6664146184921265
apso,query,4,1,153,1.70633065700531
apso,query,4,1,154,1.628889799118042
apso,query,4,1,155,1.761573076248169
apso,query,4,1,156,1.7109320163726807
apso,query,4,1,157,1.7347296476364136
apso,query,4,1,158,1.7699469327926636
apso,query,4,1,159,1.6702288389205933
apso,query,4,1,160,1.5949026346206665
apso,query,4,1,161,1.5984258651733398
apso,query,4,1,162,1.5146406888961792
apso,query,4,1,163,1.5141421556472778
apso,query,4,1,164,1.4567772150039673
apso,query,4,1,165,1.3606175184249878
apso,query,4,1,166,1.3697782754898071
apso,query,4,1,167,1.3337790966033936
apso,query,4,1,168,1.3247817754745483
apso,query,4,1,169,1.246815800666809
apso,query,4,1,170,1.2475448846817017
apso,query,4,1,171,1.250902533531189
apso,query,4,1,172,1.2131931781768799
apso,query,4,1,173,1.1812522411346436
apso,query,4,1,174,1.207196593284607
apso,query,4,1,175,1.1873024702072144
apso,query,4,1,176,1.1908730268478394
apso,query,4,1,177,1.1878118515014648
apso,query,4,1,178,1.15102219581604
apso,query,4,1,179,1.152269721031189
apso,query,4,1,180,1.1706342697143555
apso,query,4,1,181,1.124392032623291
apso,query,4,1,182,1.1249618530273438
apso,query,4,1,183,1.116030216217041
apso,query,4,1,184,1.1478761434555054
apso,query,4,1,185,1.160374641418457
apso,query,4,1,186,1.1035504341125488
apso,query,4,1,187,1.1581652164459229
apso,query,4,1,188,1.139415979385376
apso,query,4,1,189,1.1241753101348877
apso,query,4,1,190,1.125130534172058
apso,query,4,1,191,1.1124519109725952
apso,query,4,1,192,1.1014621257781982
apso,query,4,1,193,1.0165374279022217
apso,query,4,1,194,1.0122920274734497
apso,query,4,2,1,14.374002456665039
apso,query,4,2,2,9.677189826965332
apso,query,4,2,3,6.0005035400390625
apso,query,4,2,4,6.079568862915039
apso,query,4,2,5,6.191090106964111
apso,query,4,2,6,5.100032806396484
apso,query,4,2,7,4.906661033630371
apso,query,4,2,8,4.627732276916504
apso,query,4,2,9,5.222762107849121
apso,query,4,2,10,4.3781938552856445
apso,query,4,2,11,4.7646613121032715
apso,query,4,2,12,4.742918014526367
apso,query,4,2,13,4.4246826171875
apso,query,4,2,14,4.34063196182251
apso,query,4,2,15,4.7505879402160645
apso,query,4,2,16,4.799061298370361
apso,query,4,2,17,4.70797872543335
apso,query,4,2,18,4.784604549407959
apso,query,4,2,19,4.29689359664917
apso,query,4,2,20,4.598803997039795
apso,query,4,2,21,4.472809314727783
apso,query,4,2,22,4.151655197143555
apso,query,4,2,23,4.162187576293945
apso,query,4,2,24,3.738457202911377
apso,query,4,2,25,3.523402214050293
apso,query,4,2,26,3.4715096950531006
apso,query,4,2,27,3.365391254425049
apso,query,4,2,28,3.055603504180908
apso,query,4,2,29,3.0058963298797607
apso,query,4,2,30,3.071984052658081
apso,query,4,2,31,2.9264957904815674
apso,query,4,2,32,3.1305525302886963
apso,query,4,2,33,3.1607260704040527
apso,query,4,2,34,3.0119056701660156
apso,query,4,2,35,2.8506906032562256
apso,query,4,2,36,2.666208505630493
apso,query,4,2,37,2.608487367630005
apso,query,4,2,38,2.8185126781463623
apso,query,4,2,39,2.709317207336426
apso,query,4,2,40,2.720229387283325
apso,query,4,2,41,2.6383817195892334
apso,query,4,2,42,2.4899682998657227
apso,query,4,2,43,2.586313247680664
apso,query,4,2,44,2.5826072692871094
apso,query,4,2,45,2.468061923980713
apso,query,4,2,46,2.318844795227051
apso,query,4,2,47,2.3884541988372803
apso,query,4,2,48,2.186615228652954
apso,query,4,2,49,2.5352015495300293
apso,query,4,2,50,2.567314863204956
apso,query,4,2,51,2.5146396160125732
apso,query,4,2,52,2.5293500423431396
apso,query,4,2,53,2.532306671142578
apso,query,4,2,54,2.428745985031128
apso,query,4,2,55,2.2318029403686523
apso,query,4,2,56,2.1468913555145264
apso,query,4,2,57,2.098052978515625
apso,query,4,2,58,2.3766098022460938
apso,query,4,2,59,2.4218804836273193
apso,query,4,2,60,2.5201539993286133
apso,query,4,2,61,2.3915019035339355
apso,query,4,2,62,2.405935525894165
apso,query,4,2,63,2.333296775817871
apso,query,4,2,64,2.3014473915100098
apso,query,4,2,65,2.282571315765381
apso,query,4,2,66,2.150399684906006
apso,query,4,2,67,2.162485361099243
apso,query,4,2,68,2.1559882164001465
apso,query,4,2,69,2.106717586517334
apso,query,4,2,70,1.95381498336792
apso,query,4,2,71,1.9412606954574585
apso,query,4,2,72,1.8831746578216553
apso,query,4,2,73,1.8041785955429077
apso,query,4,2,74,2.2281742095947266
apso,query,4,2,75,2.308709144592285
apso,query,4,2,76,2.407663106918335
apso,query,4,2,77,2.219585418701172
apso,query,4,2,78,2.1422059535980225
apso,query,4,2,79,2.131136655807495
apso,query,4,2,80,2.12846302986145
apso,query,4,2,81,2.0371432304382324
apso,query,4,2,82,2.04367733001709
apso,query,4,2,83,1.9841774702072144
apso,query,4,2,84,1.977781057357788
apso,query,4,2,85,2.5464837551116943
apso,query,4,2,86,2.6927192211151123
apso,query,4,2,87,2.801431894302368
apso,query,4,2,88,2.8600454330444336
apso,query,4,2,89,2.684819221496582
apso,query,4,2,90,2.620321035385132
apso,query,4,2,91,2.6036078929901123
apso,query,4,2,92,2.7411069869995117
apso,query,4,2,93,2.5853240489959717
apso,query,4,2,94,2.49606990814209
apso,query,4,2,95,2.4008874893188477
apso,query,4,2,96,2.366934299468994
apso,query,4,2,97,2.3984811305999756
apso,query,4,2,98,2.307635545730591
apso,query,4,2,99,2.2678537368774414
apso,query,4,2,100,2.2207987308502197
apso,query,4,2,101,2.2321739196777344
apso,query,4,2,102,2.1946775913238525
apso,query,4,2,103,2.090301752090454
apso,query,4,2,104,2.0565743446350098
apso,query,4,2,105,1.9777003526687622
apso,query,4,2,106,1.9724035263061523
apso,query,4,2,107,1.9733668565750122
apso,query,4,2,108,1.8718475103378296
apso,query,4,2,109,1.9164912700653076
apso,query,4,2,110,1.8694143295288086
apso,query,4,2,111,1.8319011926651
apso,query,4,2,112,1.693149447441101
apso,query,4,2,113,1.6263307332992554
apso,query,4,2,114,1.8694788217544556
apso,query,4,2,115,1.8715732097625732
apso,query,4,2,116,1.8618696928024292
apso,query,4,2,117,1.8239001035690308
apso,query,4,2,118,1.7640165090560913
apso,query,4,2,119,1.756574034690857
apso,query,4,2,120,1.6964359283447266
apso,query,4,2,121,1.5623894929885864
apso,query,4,2,122,1.5221089124679565
apso,query,4,2,123,1.6486750841140747
apso,query,4,2,124,1.6595714092254639
apso,query,4,2,125,1.6544848680496216
apso,query,4,2,126,1.6605654954910278
apso,query,4,2,127,1.6421406269073486
apso,query,4,2,128,1.612262487411499
apso,query,4,2,129,1.6329984664916992
apso,query,4,2,130,1.6118654012680054
apso,query,4,2,131,1.7901043891906738
apso,query,4,2,132,1.771987795829773
apso,query,4,2,133,1.8917100429534912
apso,query,4,2,134,1.9869929552078247
apso,query,4,2,135,1.9891597032546997
apso,query,4,2,136,1.9366928339004517
apso,query,4,2,137,1.8402601480484009
apso,query,4,2,138,1.730046033859253
apso,query,4,2,139,1.7385153770446777
apso,query,4,2,140,1.673640489578247
apso,query,4,2,141,1.5582867860794067
apso,query,4,2,142,1.4678913354873657
apso,query,4,2,143,1.3540606498718262
apso,query,4,2,144,1.3475518226623535
apso,query,4,2,145,1.3020178079605103
apso,query,4,2,146,1.2625402212142944
apso,query,4,2,147,1.2492905855178833
apso,query,4,2,148,1.2122763395309448
apso,query,4,2,149,1.2159717082977295
apso,query,4,2,150,1.220199704170227
apso,query,4,2,151,1.2730419635772705
apso,query,4,2,152,1.283088207244873
apso,query,4,2,153,1.2606812715530396
apso,query,4,2,154,1.5253173112869263
apso,query,4,2,155,1.6218688488006592
apso,query,4,2,156,1.5582354068756104
apso,query,4,2,157,1.4922246932983398
apso,query,4,2,158,1.4371168613433838
apso,query,4,2,159,1.446358561515808
apso,query,4,2,160,1.3907207250595093
apso,query,4,2,161,1.318630337715149
apso,query,4,2,162,1.2394053936004639
apso,query,4,2,163,1.2372620105743408
apso,query,4,2,164,1.1907938718795776
apso,query,4,2,165,1.1851234436035156
apso,query,4,2,166,1.1170274019241333
apso,query,4,2,167,1.2442513704299927
apso,query,4,2,168,1.2828292846679688
apso,query,4,2,169,1.2638601064682007
apso,query,4,2,170,1.2026381492614746
apso,query,4,2,171,1.1958069801330566
apso,query,4,2,172,1.1198745965957642
apso,query,4,2,173,1.192669153213501
apso,query,4,2,174,1.2358115911483765
apso,query,4,2,175,1.2449785470962524
apso,query,4,2,176,1.214741826057434
apso,query,4,2,177,1.2132312059402466
apso,query,4,2,178,1.170985221862793
apso,query,4,2,179,1.29408860206604
apso,query,4,2,180,1.3126646280288696
apso,query,4,2,181,1.284102201461792
apso,query,4,2,182,1.3229293823242188
apso,query,4,2,183,1.3084403276443481
apso,query,4,2,184,1.3103103637695312
apso,query,4,2,185,1.2915483713150024
apso,query,4,2,186,1.2796446084976196
apso,query,4,2,187,1.4225025177001953
apso,query,4,2,188,1.582835078239441
apso,query,4,2,189,1.547631025314331
apso,query,4,2,190,1.4487134218215942
apso,query,4,2,191,1.4819179773330688
apso,query,4,2,192,1.4467649459838867
apso,query,4,2,193,1.4209517240524292
apso,query,4,3,1,14.397104263305664
apso,query,4,3,2,9.754785537719727
apso,query,4,3,3,5.985132217407227
apso,query,4,3,4,5.920705318450928
apso,query,4,3,5,6.196025371551514
apso,query,4,3,6,5.030709266662598
apso,query,4,3,7,4.2856364250183105
apso,query,4,3,8,3.989236354827881
apso,query,4,3,9,3.7240042686462402
apso,query,4,3,10,3.742794990539551
apso,query,4,3,11,3.5002009868621826
apso,query,4,3,12,3.545639753341675
apso,query,4,3,13,3.327777147293091
apso,query,4,3,14,3.1982064247131348
apso,query,4,3,15,3.4040448665618896
apso,query,4,3,16,3.378035306930542
apso,query,4,3,17,3.5529050827026367
apso,query,4,3,18,3.7460737228393555
apso,query,4,3,19,3.74452805519104
apso,query,4,3,20,3.518328905105591
apso,query,4,3,21,3.4054994583129883
apso,query,4,3,22,3.4001646041870117
apso,query,4,3,23,3.5668811798095703
apso,query,4,3,24,3.584573745727539
apso,query,4,3,25,3.2199833393096924
apso,query,4,3,26,3.0639138221740723
apso,query,4,3,27,2.995845317840576
apso,query,4,3,28,2.9284756183624268
apso,query,4,3,29,3.2381906509399414
apso,query,4,3,30,3.194514751434326
apso,query,4,3,31,2.9668726921081543
apso,query,4,3,32,3.1292543411254883
apso,query,4,3,33,2.936530351638794
apso,query,4,3,34,2.8812530040740967
apso,query,4,3,35,2.7924301624298096
apso,query,4,3,36,2.7202067375183105
apso,query,4,3,37,2.5092966556549072
apso,query,4,3,38,2.388624429702759
apso,query,4,3,39,2.3384175300598145
apso,query,4,3,40,2.2350573539733887
apso,query,4,3,41,2.1750285625457764
apso,query,4,3,42,1.9933838844299316
apso,query,4,3,43,2.001246929168701
apso,query,4,3,44,2.0229344367980957
apso,query,4,3,45,1.9779876470565796
apso,query,4,3,46,1.7898552417755127
apso,query,4,3,47,1.8418066501617432
apso,query,4,3,48,1.8365604877471924
apso,query,4,3,49,1.8046112060546875
apso,query,4,3,50,1.7809269428253174
apso,query,4,3,51,1.5027754306793213
apso,query,4,3,52,1.4550492763519287
apso,query,4,3,53,1.523184895515442
apso,query,4,3,54,1.3629310131072998
apso,query,4,3,55,1.3325985670089722
apso,query,4,3,56,1.2687424421310425
apso,query,4,3,57,1.2437790632247925
apso,query,4,3,58,1.2389436960220337
apso,query,4,3,59,1.2108697891235352
apso,query,4,3,60,1.183442234992981
apso,query,4,3,61,1.2472695112228394
apso,query,4,3,62,1.2690141201019287
apso,query,4,3,63,1.2706298828125
apso,query,4,3,64,1.2649226188659668
apso,query,4,3,65,1.1607030630111694
apso,query,4,3,66,1.033759355545044
apso,query,4,3,67,1.0259037017822266
apso,query,4,3,68,1.0544710159301758
apso,query,4,3,69,0.9853997826576233
apso,query,4,3,70,0.9070247411727905
apso,query,4,3,71,0.9345150589942932
apso,query,4,3,72,0.9432623386383057
apso,query,4,3,73,0.9146875739097595
apso,query,4,3,74,0.938351571559906
apso,query,4,3,75,0.9216299653053284
apso,query,4,3,76,0.8972785472869873
apso,query,4,3,77,0.8662578463554382
apso,query,4,3,78,0.8531195521354675
apso,query,4,3,79,0.7863612771034241
apso,query,4,3,80,0.816256582736969
apso,query,4,3,81,1.1090718507766724
apso,query,4,3,82,1.210534691810608
apso,query,4,3,83,1.1752140522003174
apso,query,4,3,84,1.2077827453613281
apso,query,4,3,85,1.2034486532211304
apso,query,4,3,86,1.1249033212661743
apso,query,4,3,87,1.0865814685821533
apso,query,4,3,88,1.0966520309448242
apso,query,4,3,89,1.0346119403839111
apso,query,4,3,90,1.0215412378311157
apso,query,4,3,91,1.0370869636535645
apso,query,4,3,92,1.0745294094085693
apso,query,4,3,93,1.0349631309509277
apso,query,4,3,94,1.1033408641815186
apso,query,4,3,95,1.098752737045288
apso,query,4,3,96,1.1199017763137817
apso,query,4,3,97,1.1962038278579712
apso,query,4,3,98,1.153436541557312
apso,query,4,3,99,1.1068471670150757
apso,query,4,3,100,1.094327688217163
apso,query,4,3,101,1.0205045938491821
apso,query,4,3,102,1.0593745708465576
apso,query,4,3,103,1.0929630994796753
apso,query,4,3,104,1.0987300872802734
apso,query,4,3,105,1.0681233406066895
apso,query,4,3,106,0.9980558753013611
apso,query,4,3,107,1.2304004430770874
apso,query,4,3,108,1.3202495574951172
apso,query,4,3,109,1.2580630779266357
apso,query,4,3,110,1.2856881618499756
apso,query,4,3,111,1.3192219734191895
apso,query,4,3,112,1.3517261743545532
apso,query,4,3,113,1.6011933088302612
apso,query,4,3,114,1.8454210758209229
apso,query,4,3,115,2.1228182315826416
apso,query,4,3,116,2.2439279556274414
apso,query,4,3,117,2.0674185752868652
apso,query,4,3,118,1.9995412826538086
apso,query,4,3,119,2.14463210105896
apso,query,4,3,120,2.0096428394317627
apso,query,4,3,121,1.9608584642410278
apso,query,4,3,122,1.9497807025909424
apso,query,4,3,123,1.8320738077163696
apso,query,4,3,124,1.7572861909866333
apso,query,4,3,125,1.7508596181869507
apso,query,4,3,126,1.6846989393234253
apso,query,4,3,127,1.6875696182250977
apso,query,4,3,128,1.6138889789581299
apso,query,4,3,129,1.5816709995269775
apso,query,4,3,130,1.5992779731750488
apso,query,4,3,131,1.4656635522842407
apso,query,4,3,132,1.4580141305923462
apso,query,4,3,133,1.4339429140090942
apso,query,4,3,134,1.3695528507232666
apso,query,4,3,135,1.3598179817199707
apso,query,4,3,136,1.3072633743286133
apso,query,4,3,137,1.2959537506103516
apso,query,4,3,138,1.6558277606964111
apso,query,4,3,139,1.7053794860839844
apso,query,4,3,140,1.6564104557037354
apso,query,4,3,141,1.5966849327087402
apso,query,4,3,142,1.5305217504501343
apso,query,4,3,143,1.5410305261611938
apso,query,4,3,144,2.0391714572906494
apso,query,4,3,145,2.142977714538574
apso,query,4,3,146,1.9883183240890503
apso,query,4,3,147,1.9813196659088135
apso,query,4,3,148,2.0922482013702393
apso,query,4,3,149,1.9450814723968506
apso,query,4,3,150,2.066690683364868
apso,query,4,3,151,2.0910160541534424
apso,query,4,3,152,1.9412237405776978
apso,query,4,3,153,1.8824976682662964
apso,query,4,3,154,1.8143811225891113
apso,query,4,3,155,1.7110848426818848
apso,query,4,3,156,1.8324604034423828
apso,query,4,3,157,1.838218331336975
apso,query,4,3,158,1.728561520576477
apso,query,4,3,159,1.651512861251831
apso,query,4,3,160,1.6520700454711914
apso,query,4,3,161,1.6036105155944824
apso,query,4,3,162,1.5049291849136353
apso,query,4,3,163,1.4579278230667114
apso,query,4,3,164,1.4143774509429932
apso,query,4,3,165,1.3494371175765991
apso,query,4,3,166,1.341737985610962
apso,query,4,3,167,1.2469125986099243
apso,query,4,3,168,1.200139045715332
apso,query,4,3,169,1.228110432624817
apso,query,4,3,170,1.1945044994354248
apso,query,4,3,171,1.099184274673462
apso,query,4,3,172,1.048781394958496
apso,query,4,3,173,1.009099006652832
apso,query,4,3,174,0.9799773097038269
apso,query,4,3,175,0.9539682865142822
apso,query,4,3,176,1.2139729261398315
apso,query,4,3,177,1.3195147514343262
apso,query,4,3,178,1.338636040687561
apso,query,4,3,179,1.2930777072906494
apso,query,4,3,180,1.2689611911773682
apso,query,4,3,181,1.2628281116485596
apso,query,4,3,182,1.2260843515396118
apso,query,4,3,183,1.189396858215332
apso,query,4,3,184,1.1805343627929688
apso,query,4,3,185,1.1425906419754028
apso,query,4,3,186,1.1092126369476318
apso,query,4,3,187,0.9971737265586853
apso,query,4,3,188,0.9836478233337402
apso,query,4,3,189,0.9410147666931152
apso,query,4,3,190,0.920615017414093
apso,query,4,3,191,0.8878926634788513
apso,query,4,3,192,0.8564001321792603
apso,query,4,3,193,0.801307201385498
apso,query,4,4,1,14.219951629638672
apso,query,4,4,2,9.637075424194336
apso,query,4,4,3,5.745728015899658
apso,query,4,4,4,5.715806484222412
apso,query,4,4,5,5.901501655578613
apso,query,4,4,6,5.078522682189941
apso,query,4,4,7,4.464032173156738
apso,query,4,4,8,4.587452411651611
apso,query,4,4,9,4.455774307250977
apso,query,4,4,10,3.997309923171997
apso,query,4,4,11,4.217167377471924
apso,query,4,4,12,4.078408718109131
apso,query,4,4,13,3.9067866802215576
apso,query,4,4,14,3.7428781986236572
apso,query,4,4,15,3.933898448944092
apso,query,4,4,16,4.077716827392578
apso,query,4,4,17,3.923976421356201
apso,query,4,4,18,3.6057281494140625
apso,query,4,4,19,3.486495018005371
apso,query,4,4,20,3.351424217224121
apso,query,4,4,21,3.5935475826263428
apso,query,4,4,22,3.3685388565063477
apso,query,4,4,23,3.2826013565063477
apso,query,4,4,24,4.020581245422363
apso,query,4,4,25,3.7597765922546387
apso,query,4,4,26,3.511009693145752
apso,query,4,4,27,3.767000198364258
apso,query,4,4,28,3.610722541809082
apso,query,4,4,29,3.528738021850586
apso,query,4,4,30,3.237548351287842
apso,query,4,4,31,3.2826619148254395
apso,query,4,4,32,3.2518372535705566
apso,query,4,4,33,3.235522747039795
apso,query,4,4,34,2.9054181575775146
apso,query,4,4,35,2.871448516845703
apso,query,4,4,36,2.6741251945495605
apso,query,4,4,37,3.0071370601654053
apso,query,4,4,38,3.1756858825683594
apso,query,4,4,39,2.8948116302490234
apso,query,4,4,40,2.873323440551758
apso,query,4,4,41,2.937446117401123
apso,query,4,4,42,3.109743356704712
apso,query,4,4,43,3.1557414531707764
apso,query,4,4,44,2.916496515274048
apso,query,4,4,45,3.0949037075042725
apso,query,4,4,46,2.887155532836914
apso,query,4,4,47,2.7492141723632812
apso,query,4,4,48,2.563934326171875
apso,query,4,4,49,2.562121868133545
apso,query,4,4,50,2.397056818008423
apso,query,4,4,51,2.267883777618408
apso,query,4,4,52,2.2928578853607178
apso,query,4,4,53,2.8228933811187744
